,year,month,year_month,account_name,monthly_articles,monthly_posts,monthly_read_10000_more,monthly_articles_origin,monthly_first_have_chaolianjie,monthly_first_have_newmedia,monthly_first_have_tupian1yinpin1shipin,monthly_likes_sum,monthly_old_likes_sum,monthly_likes_mean,monthly_old_likes_mean,monthly_likes_mean_first_post,monthly_old_likes_mean_first_post,monthly_likes_max,monthly_read_sum,monthly_read_mean,monthly_read_first_post,monthly_read_max,monthly_content_num,monthly_auther_reply_num,monthly_content_like_num,monthly_auther_like_num,monthly_titles
0,2017,1,2017-1,求索,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2017,2,2017-2,求索,24.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,75.0,0.08333333333333333,3.125,0.0,3.4,2.0,2936.0,122.33333333333333,0.0,515.0,0.0,0.0,0.0,0.0,求索特稿【鲁迅研究二篇】鲁迅与“西崽”： 半殖民文化的焦虑与民族主义的批判☀求索特稿【鲁迅研究二篇】鲁迅重构“中国形象”的文化机制与精神立场☀求索特稿 ：距离建构下的审美救赎——从齐美尔到法兰克福学派☀《求索》2017年第1期目录☀【政治】赵秀玲‖传统“家政文化”与当前中国乡村治理☀【哲学】王攸欣‖庄子“至人无己”境界及体道体验之共通特征☀【哲学】崔莉‖当代中国马克思主义实践与实践范式存在的维度☀【经济管理】李松龄‖劳动再生产的辩证认识与现实意义☀【文学】王敏‖鸳鸯蝴蝶派：新文学建构中的他者——“京海之争”的一个补注☀【史学】陈德琥‖论淮南子的亲民思想☀【政治】赵秀玲‖传统“家政文化”与当前中国乡村治理☀【哲学】王攸欣‖庄子“至人无己”境界及体道体验之共通特征☀【哲学】崔莉‖当代中国马克思主义实践与实践范式存在的维度☀【经济管理】李松龄‖劳动再生产的辩证认识与现实意义☀【文学】王敏‖鸳鸯蝴蝶派：新文学建构中的他者——“京海之争”的一个补注☀【史学】陈德琥‖论淮南子的亲民思想☀【求索特稿】唐凯麟‖传统儒商精神的现代建构☀【求索特稿】刘太刚‖人类组织化生存：动因、图景与未来（上）☀【求索特稿】刘太刚‖人类组织化生存：动因、图景与未来（中）☀【求索特稿】刘太刚‖人类组织化生存：动因、图景与未来（下）☀【求索特稿】吴建雄、刘峰‖国家监察体制改革：价值、逻辑与路径☀【求索特稿】郑大华‖ “九一八”后知识界对民主政治的认识和选择☀颜同林‖ “诗人毛泽东”与中国新诗道路☀王安中‖湘军与中国军事近代化
2,2017,3,2017-3,求索,31.0,10.0,0.0,4.0,0.0,1.0,1.0,9.0,103.0,0.2903225806451613,3.3225806451612905,0.4,4.3,4.0,7907.0,255.06451612903226,0.4,1733.0,0.0,0.0,0.0,0.0,【2017年第3期·求索特稿】傅守祥‖人类命运共同体的中国智慧与文明自觉☀【2017年第3期·求索特稿】宁稼雨‖中国传统文化“三段说”刍论☀【《求索》2017年第3期·文学】踪凡 郭英德‖历代赋学文献的变迁、类型与研究☀【《求索》2017年第3期·学术湖湘】潞河送别与题《王麓屏扁舟归养图》 ——道光年间曾国藩领衔的京城士大夫诗词送别活动（上）☀【《求索》2017年第3期·学术湖湘】潞河送别与题《王麓屏扁舟归养图》 ——道光年间曾国藩领衔的京城士大夫诗词送别活动（下）☀“习近平共享发展思想与实践研究” 高峰论坛征文启事☀《求索》2017年第1期目录和摘要☀求索杂志社公开招聘1名法学或政治学编辑☀《求索》2017年相关声明及投稿要求☀《求索》2017年第2期目录和摘要☀【《求索》2017年第2期·政治】苏伟‖实现共享发展应该“再认识”的两个重要问题☀【《求索》2017年第2期·政治】杨振闻‖中国人精神世界重建与社会主义核心价值观☀【《求索》2017年第2期·经济】兰洋‖资本逻辑与中国绿色发展道路☀【《求索》2017年第2期·历史】谭静怡‖宋代长江沿线的生态环境移民☀【《求索》2017年第2期·历史】谢本书‖“护国战争不是民主革命”：中国近代史研究中的一个伪命题☀【《求索》2017年第2期·政治】苏伟‖实现共享发展应该“再认识”的两个重要问题☀【《求索》2017年第2期·政治】杨振闻‖中国人精神世界重建与社会主义核心价值观☀【《求索》2017年第2期·经济】兰洋‖资本逻辑与中国绿色发展道路☀【《求索》2017年第2期·历史】谭静怡‖宋代长江沿线的生态环境移民☀【《求索》2017年第2期·历史】谢本书‖“护国战争不是民主革命”：中国近代史研究中的一个伪命题☀【《求索》2017年第2期·学术湖湘】刘起林‖“文学湘军”的演进与格局（上）☀【《求索》2017年第2期·学术湖湘】刘起林‖“文学湘军”的演进与格局（下）☀【《求索》2017年第2期·学术湖湘】王志华‖地域•师承•传播：湘乡派的建构与追述☀【《求索》2017年第2期·哲学】沈顺福‖魏晋天人一体论生成的义理脉络☀【《求索》2017年第2期·哲学】蔡恒进‖认知坎陷作为无执的存有☀【《求索》2017年第2期·哲学】黄正泉‖人：文化生态的存在☀【《求索》2017年第2期·政治】崔治忠‖五大发展理念的辩证统一性☀【《求索》2017年第2期·公共管理】王家合‖公共服务质量评价中政府组织归因错误现象及其治理☀【2017年第2期·求索特稿】李永东‖鲁迅与“西崽”： 半殖民文化的焦虑与民族主义的批判☀【2017年第2期·求索特稿】吴翔宇‖鲁迅重构“中国形象”的文化机制与精神立场☀【2017年第2期·求索特稿】杨向荣‖距离建构下的审美救赎——从齐美尔到法兰克福学派
3,2017,4,2017-4,求索,14.0,3.0,0.0,14.0,0.0,1.0,1.0,0.0,46.0,0.0,3.2857142857142856,0.0,5.0,0.0,2808.0,200.57142857142858,0.0,842.0,3.0,0.0,4.0,0.0,《求索》2017年第3期目录和摘要☀著名学者高放教授主持 《求索》“国际共运史研究”专栏☀【2017年第3期·求索特稿】田先红‖群众工作部改革：缘起、效度及限度☀【《求索》2017年第3期· 国际共运史专栏】张光明‖马克思学说与世界社会主义运动☀【《求索》2017年第3期·哲学】桑明旭‖资本逻辑、公平正义与国家治理现代化——中国特色社会主义的实践和理论探索☀【《求索》2017年第3期·哲学】邹智贤‖消费正义：破解现代社会消费困境的价值原则☀【《求索》2017年第3期·法学】康建胜‖古代治庸的规范、实效及启示☀【《求索》2017年第3期·法学】谢红星‖古代法家“刻薄寡恩”的底蕴及国家治理意义☀【《求索》2017年第3期·社会】王向清‖股份制农业合作化的依据及实践☀【《求索》2017年第3期·管理】肖小勇 谷正气‖洞庭湖生态经济区分享经济发展研究☀【《求索》2017年第3期·文学】熊明‖中国古代小说追求文体平等地位的努力与路径☀【《求索》2017年第3期·文学】袁宪泼‖批评论争与明清小说观念的生成☀【《求索》2017年第3期·历史】乐爱国‖唐鉴与钱穆“朱子学案”的结构异同分析 ——兼论朱子学理论体系的原点☀【《求索》2017年第3期·历史】欧美强‖国民、民族与国家：清末民族国家观的历史考察
4,2017,5,2017-5,求索,28.0,7.0,0.0,25.0,0.0,1.0,1.0,0.0,62.0,0.0,2.2142857142857144,0.0,2.5714285714285716,0.0,4936.0,176.28571428571428,0.0,793.0,6.0,0.0,3.0,0.0,【2017年第5期·求索特稿】王东京‖货币政策与中国的选择 ——关于“权变政策”与“简单规则”的再讨论☀【2017年第5期·求索特稿】孟宪平‖论意识形态的力量☀【《求索》2017年第5期·学术湖湘】王继平‖晚清湖南乡村社会分层及其流动☀【《求索》2017年第5期·哲学】伍志燕​‖“善”的元伦理分析☀【《求索》2017年第5期·经济学】范轶芳 侯景新等​‖“互联网+”与县域经济互动发展的机理与模式创新☀【《求索》2017年第5期·​政治】 蒋德海​‖依法治国不能忽略民主建设☀【《求索》2017年第5期·​法学】宁清同‖论私权语境下的生态权☀【2017年第5期·求索专稿】高放‖十月革命的十个问题☀【2017年第5期·求索专稿】周尚文‖两次争论与十月革命的合理性☀【2017年第5期·求索专稿】高放‖十月革命的十个问题☀【2017年第5期·求索专稿】周尚文‖两次争论与十月革命的合理性☀《求索》2017年第4期目录和摘要☀【《求索》2017年第4期·国际共运史研究】高放教授主持《求索》国际共运史专栏（2）☀【《求索》2017年第4期·历史】吴方基‖秦代地方日常行政的权责关系 ——以县令丞行政权责为中心的考察☀【《求索》2017年第4期·历史】周能俊‖六朝桂阳郡的白银采掘与使用 ——以郴州晋简为中心☀【《求索》2017年第4期·历史】张雯 彭新武‖盐铁官营：流变与反思☀【《求索》2017年第4期·法学】王新红‖供给侧结构性改革背景下  “央地互动”的法治维度☀【《求索》2017年第4期·经济】刘润葵‖中国经济学建构的文化根基：兼论经济史学研究新思路☀【《求索》2017年第4期·经济】童中贤  曾群华‖我国中部地区新型城镇化布局和形态优化☀【《求索》2017年第4期·管理】宋道雷‖国家治理的城市维度☀【《求索》2017年第4期·文学】莫道才‖六朝诗赋文的同步骈化与文体互融☀【《求索》2017年第4期·文学】张永刚‖晚明党争与文学分期及生态☀【2017年第4期·求索特稿】李建华‖当代政治伦理研究与“中国问题”☀【2017年第4期·求索特稿】许结‖论老庄语言图像的拟人化系谱☀【2017年第4期·求索特稿】课题组‖中国农业体制改革评估及相关政策建议☀【《求索》2017年第4期·哲学】吴天明‖孔子的道德学问不只一条主线☀【《求索》2017年第4期·哲学】周谨平‖社会治理的政治哲学之维☀【《求索》2017年第4期·哲学】 张旺‖论权利的文化建构属性
5,2017,6,2017-6,求索,9.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,18.0,0.0,2.0,0.0,3.0,0.0,1313.0,145.88888888888889,0.0,571.0,0.0,0.0,0.0,0.0,《求索》2017年第5期目录及摘要☀【《求索》2017年第5期·文学】蒋晓光‖《西京赋》中秦穆公故事源流考☀【《求索》2017年第5期·文学】赵成林‖唐代讽谕赋的指向及作意☀【《求索》2017年第5期·文学】熊啸‖艳诗：名称由来及负面评价☀【《求索》2017年第5期·文学】岳进‖明人“七绝压卷”之争与唐诗史的建构☀【《求索》2017年第5期·文学】石志鸟‖灞桥风雪：生活渊源和文化意义☀【《求索》2017年第5期·历史】袁志伟‖丝绸之路上的宗教思想与文化认同 ——以契丹、党项、回鹘佛教为中心☀【《求索》2017年第5期·历史】杨伟宏  赵红‖中共对美国“民主盟友”定位的消长(1941-1945)☀【《求索》2017年第5期·历史】徐昌盛‖史学呈现与著述转移：魏晋集解的学术新变
6,2017,7,2017-7,求索,29.0,6.0,0.0,27.0,0.0,1.0,1.0,1.0,106.0,0.034482758620689655,3.6551724137931036,0.0,2.8333333333333335,1.0,5317.0,183.3448275862069,0.0,727.0,3.0,0.0,0.0,0.0,【《求索》2017年第7期·文化】方铭‖敬业价值观的传统文化基础考源☀【《求索》2017年第7期·文化】李琦‖​时尚杂志中的“剩女”形象建构及文化阐释☀【《求索》2017年第7期·文学】龙永干‖“左联”时期鲁迅启蒙思想的新变与值阈☀【《求索》2017年第7期·文学】李志远‖论戏曲批评中的“春秋笔法”☀【《求索》2017年第7期·文学】蔡龙威‖​中国古代贰臣词抒情模式之嬗变☀【《求索》2017年第7期·政治】张治忠‖​马克思主义绿色发展观的哲学基础​☀【2017年第7期·求索特稿】苏力‖历史中国的经济构成与整合☀【2017年第7期·求索特稿】季水河‖新文化运动时期马克思主义在中国的传播与研究☀【《求索》2017年第7期·学术湖湘】钟德涛‖胡耀邦对中国特色社会主义探索和开创的贡献☀【《求索》2017年第7期·国际共运】韦定广‖对马克思三个重要判断的重新认识与思考☀【《求索》2017年第7期·国际共运】吴韵曦‖​第二国际中派理论家的十月革命观评析☀【《求索》2017年第7期·历史】李海峰‖​论古巴比伦时期的“雇佣劳动”现象☀【《求索》2017年第7期·历史】徐拥军‖​档案记忆观：社会学与档案学的双向审视​☀【《求索》2017年第7期·历史】钱寅‖​“文献”概念的演变与“文献学”的舶来☀【《求索》2017年第7期·历史】徐德莉‖民族认同、国族认同与抗战时期西南边疆伪造兵役文书案☀《求索》2017年第6期目录及摘要☀【《求索》2017年第6期·经济】李哲‖马克思政治经济学方法论解构☀【《求索》2017年第6期·法学】周俊光  姚选民‖民间规范权利的成因、特征及司法识别☀【《求索》2017年第6期·经济】贺正楚 潘红玉‖中国制造业跨境电商发展面临问题及对策☀【《求索》2017年第6期·文学】逄增玉‖闻一多文化选择的独特性及其历史价值☀【《求索》2017年第6期·文学】吴晟‖​北宋时期江西诗学之反思☀【《求索》2017年第6期·历史】甄尽忠‖汉代彗星星占及其政治影响考论☀【《求索》2017年第6期·历史】刘巍‖北洋政府时期的财政分权与集权☀【2017年第6期·求索特稿】颜翔林‖论审美时尚☀【2017年第6期·求索特稿】郭劲光‖精准扶贫“超常思维”的政策意蕴与创新空间☀【《求索》2017年第6期·国际共运史研究】郭春生‖越南共产党对苏联模式的移植和突破☀【《求索》2017年第6期·政治】李风华‖自由主义儒学的困境：基于政治观与群己观的分析☀【《求索》2017年第6期·政治】龙献忠  陈方芳‖​新形势下高校主流意识形态认同教育：困境、契机与路径☀【《求索》2017年第6期·社会】陈文胜‖脱贫攻坚的战略机遇与长效机制
7,2017,8,2017-8,求索,10.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,1.1,0.0,2.3333333333333335,0.0,1509.0,150.9,0.0,538.0,0.0,0.0,0.0,0.0,【《求索》2017年第8期·学术湖湘】熊敏秀‖湖湘文化影响下的生死观及其现代启示☀【《求索》2017年第8期·历史】张松‖从竞商利到卫商权：商战语境中清季商人商权观之嬗变☀【《求索》2017年第8期·哲学】傅秋涛‖论庄子生态经济哲学思想☀【《求索》2017年第8期·哲学】朱松峰‖哈贝马斯“生活世界”理论与海德格尔“实际生活经验”思想的一致性☀【《求索》2017年第8期·文学】刘俐俐‖文学激活“友善”本性的可能书写与价值评价☀【《求索》2017年第8期·文学】胡功胜‖细节审美：当下小说叙事的某种倾向☀【《求索》2017年第8期·文学】王澍‖“以文为诗”的四种型态☀【《求索》2017年第8期·历史】牛杰‖民国后期妨害投票罪及其刑事追诉程序研究——基于地方选举诉讼档案的考察☀【《求索》2017年第8期·文化】张建云‖中国传统文化的根本精神及其时代价值☀《求索》2017年第7期目录及摘要
8,2017,9,2017-9,求索,9.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,0.1111111111111111,3.5555555555555554,0.5,1.5,1.0,2604.0,289.3333333333333,0.5,537.0,1.0,0.0,0.0,0.0,《求索》2017年第8期目录及摘要☀《求索》2017年第1-8期“求索特稿”目录及摘要☀【《求索》2017年第8期·求索特稿】刘建武‖社会主义代替资本主义的历史总趋势没有改变☀【《求索》2017年第8期·求索特稿】张晓山‖理想与现实的碰撞：《农民专业合作社法》修订引发的思考☀【《求索》2017年第8期·求索特稿】郭英德‖想象与写实：近代中国戏曲中的外国故事及表演☀【《求索》2017年第8期·求索特稿】朱汉民‖宋儒新仁学的建构☀【《求索》2017年第8期·中国特色社会主义研究专题】易小明‖中国特色社会主义的特殊与一般本质规定☀【《求索》2017年第8期·中国特色社会主义研究专题】唐土红‖中国特色社会主义理论自信的阻滞性因素☀【《求索》2017年第8期·历史】袁群‖瑞典共产党的百年沧桑
9,2017,10,2017-10,求索,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,11.333333333333334,0.0,11.333333333333334,0.0,4077.0,1359.0,0.0,1597.0,0.0,0.0,0.0,0.0,《求索》2017年第10期目录☀《求索》杂志社郑重声明☀《求索》2017年第9期目录
