,year,month,year_month,account_name,monthly_articles,monthly_posts,monthly_read_10000_more,monthly_articles_origin,monthly_first_have_chaolianjie,monthly_first_have_newmedia,monthly_first_have_tupian1yinpin1shipin,monthly_likes_sum,monthly_old_likes_sum,monthly_likes_mean,monthly_old_likes_mean,monthly_likes_mean_first_post,monthly_old_likes_mean_first_post,monthly_likes_max,monthly_read_sum,monthly_read_mean,monthly_read_first_post,monthly_read_max,monthly_content_num,monthly_auther_reply_num,monthly_content_like_num,monthly_auther_like_num,monthly_titles
0,2017,1,2017-1,思想战线,19.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.05263157894736842,0.8947368421052632,0.0,2.25,1.0,1719.0,90.47368421052632,0.0,601.0,0.0,0.0,0.0,0.0,《思想战线》2017年第1期                                              ☆社会学☀洪大用 | 环境社会学：事实、理论与价值☀何劭玥 | 党的十八大以来中国环境政策新发展探析☀陈立周 | “找回社会”：中国社会工作转型的关键议题☀刘红春 | 论社会组织促进平等就业的法律角色☀刘力波 | 网络无政府主义的意涵及发生探源☀张　悦 | 主观选择与现实约制：网民意见表达的行动剧目成因研究☀《思想战线》2017年第1期                                              ☆政治学☀周平 | 中国民族构建的二重结构☀方铁 | 论中国古代的治边方略☀章建刚 | 建城戍边：新疆兵团城市如何建成“ 先进文化示范区” ——兼论其对“ 一带一路”战略实施的意义☀程同顺，贾　凡 | 从国家安全高度治理食品安全☀文　宏，郝郁青 | 运动式治理视阈中地方政府 调配非隶属关系主体资源的逻辑分析 ——以兰州大学“ 双联”工作为例☀《思想战线》2017年第1期                                          ☆民族学与人类学☀王明珂 | 田野、文本与历史记忆——以滇西为例☀周　云，彭书婷 | 近20年《江村经济》对英语学界的影响☀段塔丽 | 20世纪早期费孝通社会调查研究工作的学术取向☀王建民 | “自我主义”与“超越意识”——关于“差序格局”的思考☀思想战线目录 2017年第1期
1,2017,2,2017-2,思想战线,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.42857142857142855,0.0,1.0,0.0,283.0,40.42857142857143,0.0,82.0,0.0,0.0,0.0,0.0,《思想战线》2017年第1期                                              ☆历史学☀王建革 | 水文、稻作、景观与江南生态文明的历史经验☀唐国锋 | 商业信息传播与唐宋商品经济的发展☀《思想战线》2017年第1期                                        ☆非物质文化遗产研究☀彭兆荣 | 重新发现的“原始艺术”☀张士闪 | 非物质文化遗产保护与当代乡村社区发展 ——以鲁中地区“惠民泥塑”“昌邑烧大牛”为实例☀黄龙光 | 当前中国非物质文化遗产传承的三条路径
2,2017,3,2017-3,思想战线,11.0,3.0,0.0,0.0,0.0,1.0,1.0,16.0,105.0,1.4545454545454546,9.545454545454545,0.0,3.0,8.0,3628.0,329.8181818181818,0.0,1382.0,0.0,0.0,0.0,0.0,《思想战线》2017年第2期                                  ☆民族学与人类学 微信民族志研究☀刘　谦 | 微信研究之“微探”——主持人言☀刘忠魏 | 微信民族志：XT水灾的微信民族志构想☀陈学金 | 微信技术与文化：一种社会人类学的分析☀姬广绪，周大鸣 | 从“社会”到“群”：互联网时代人际交往方式变迁研究☀《思想战线》2017年第2期                                 ☆民族学与人类学   民族问题研究☀赵旭东，单慧玲 | 中国走廊学发凡——从民族的“藏彝走廊”到世界的“一带一路”☀吴楚克，朱美姝 | 从“社会分工”角度研究中国民族问题☀尤伟琼 | 独龙江地区独龙族聚落空间变迁及其重构☀薛勇军，杨　林 | 边疆民族地区民办教育相关问题研究☀思想战线 目录 2017年第2期
3,2017,4,2017-4,思想战线,16.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,18.0,0.375,1.125,0.0,0.75,5.0,1079.0,67.4375,0.0,203.0,0.0,0.0,0.0,0.0,杨一介 | 论集体经营性建设用地入市交易的法律规则☀《思想战线》2017年第2期                                              ☆历史学☀龙登高 | 中美首府城市的历史比较与制度分析☀赵小平/近代云南大锡贸易与世界经济☀中国环境史学科名称及起源再探讨 ——兼论全球环境整体观视野中的边疆环境史研究（上）☀《思想战线》2017年第2期                                              ☆社会学☀贺雪峰 | 保护小农的农业现代化道路探索——兼论射阳的实践☀田先红，罗兴佐 | 派系政治与农民上访的逻辑☀桂晓伟 | 重新理解“政治”：对信访治理困境的政治社会学解读☀《思想战线》2017年第2期                                      ☆民族学与人类学 民族史☀段红云，王　琦 | 《后汉书·东夷列传》与秦汉时期东北边疆民族的民族志述论☀《思想战线》2017年第2期                                    ☆政治学 边疆治理-民族政治☀徐黎丽 | 通道地带理论——中国边疆治理理论初探☀徐杰舜，杨　军 | 从多元走向一体与一体凝聚多元——中华民族共同体建设的理论和战略☀杨志明 | 中华民族一体性辨析☀孙保全 | 实体化与结构化：中华民族历史建构的双重逻辑
4,2017,5,2017-5,思想战线,11.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,69.0,0.45454545454545453,6.2727272727272725,0.0,5.666666666666667,2.0,4196.0,381.45454545454544,0.0,977.0,0.0,0.0,0.0,0.0,《思想战线》2017年第3期                                               政治学☀李大龙 | 对中华民族（国民）凝聚轨迹的理论解读 ——从梁启超、顾颉刚到费孝通☀王　平 | “中华民族共同体”研究规范化的若干基本问题☀张会龙，冯育林 | 共同体视阈下的中华民族意涵分析及其可能限度☀《思想战线》2017年第3期                                               人类学☀庄孔韶 | 绘画人类学的学理、解读与实践 ——一个研究团队的行动实验（1999～2017年）☀黄剑波 | 人类学与中国宗教研究☀张有春 | 艾滋病宣传教育中的恐吓策略及其危害☀刘宏涛，蒋　睿 | 性别与身份：中国大陆妇产科医患冲突的一个分析维度☀韩俊红 | 澳大利亚原住民健康问题研究：社会事实与政策困局☀《思想战线》目录 2017年第3期
5,2017,6,2017-6,思想战线,19.0,5.0,0.0,10.0,0.0,1.0,1.0,3.0,28.0,0.15789473684210525,1.4736842105263157,0.0,0.4,2.0,2260.0,118.94736842105263,0.0,370.0,0.0,0.0,0.0,0.0,《思想战线》2017年第3期                                              热点聚焦☀郁乐 | 变化世界中的全球变暖及其治理困境——巴黎气候会议之后的气候治理逻辑☀陈良兵 | 休闲农业的多维思考☀《思想战线》2017年第3期                                                哲学☀曹孟勤，王萌 | 论生态自由的先在性☀包庆德 | 天人合一：生存智慧及其生态维度研究☀《思想战线》2017年第3期                                            法治国家建设☀高　巍 | 刑罚何以正义？——以天津“摆摊打气球案”为例☀李婉琳 | 基层法律援助的困境及其理念重塑☀《思想战线》2017年第3期                                               叙事学☀谭君强 | 《叙事学》主持人言☀傅修延 | 幻听、灵听与偶听——试论叙事中三类不确定的听觉感知☀谭君强 | 时间与抒情诗的叙述时间☀陈　芳 | 质性研究与叙事学分析的有效对接——以《维廉·麦斯特的学习时代》的分析为例☀《思想战线》2017年第3期                                               社会学☀景　军，李敏敏 | 刻板印象与老年歧视：一项有关公益海报设计的研究☀周大鸣，龚　霓 | 文化转型视域下的社会风气——文化转型研究之三☀杨小柳 | “村中城”：一种乡村都市化类型的研究☀胡　莹 | 西江苗寨景区组织冲突的时空分异研究
6,2017,7,2017-7,思想战线,21.0,7.0,0.0,14.0,0.0,1.0,1.0,4.0,88.0,0.19047619047619047,4.190476190476191,0.0,1.1428571428571428,1.0,5671.0,270.04761904761904,0.0,1097.0,0.0,0.0,0.0,0.0,《思想战线》2017年第4期                                             文化经济论☀王　玲 | 国际文化商品和服务流动趋势及中国文化贸易崛起——解读联合国教科文组织《文化贸易的全球化：消费的转变》☀《思想战线》2017年第4期                                               历史学☀张剑光 | 宋人视域中的唐五代城市商业及其发展变化——以笔记资料为核心的探讨☀缐　文 | “三易”观与辩证理路：《管子》“轻重”论经济哲学思想发微☀陈天林 | 从秦国兴亡看商鞅变法速效根源☀《思想战线》2017年第4期                                               社会学☀［法］Laurence Roulleau-Berger 著，陈炯光译 | 亚洲三国的灾后平等与信任危机☀刘建娥 | 乡－城移民社会融入的分化、评估及政策路径☀《思想战线》2017年第4期                                           民族学与人类学☀马　戎 |  中国应加强对苏联解体过程中民族因素的研究☀纳日碧力戈 | 国家建设与民族生态新理念☀潘天舒 | “文明”“历史遗产”和“士绅化”的人类学批判——以赫兹菲尔德的田野民族志实践为例☀刘　珩 | 文化亲密性与中国社会公共生活的组织方式☀马腾嶽 | 对中国人类学亲属研究的若干反思——兼纪念李亦园院士☀朱映占，王文光 | 历史文本书写与统一多民族国家关系：“庄蹻入滇”再论☀《思想战线》2017年第4期                                               政治学☀马大正 | 中国边疆治理：从历史到现实☀《思想战线》2017年第4期                                                法学☀甘霆浩 | 资源依赖与保护性执法：基于基层土地执法机构运作的解释☀《思想战线》目录 2017年第4期
7,2017,8,2017-8,思想战线,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,2017,9,2017-9,思想战线,24.0,8.0,0.0,12.0,0.0,1.0,1.0,22.0,143.0,0.9166666666666666,5.958333333333333,0.0,0.875,13.0,10129.0,422.0416666666667,0.0,3113.0,0.0,0.0,0.0,0.0,《思想战线》2017年第5期                                               艺术学☀王　新 | 论造型艺术中“看不见”的部分☀刘连杰 | 身“体”与意“识”：中西方绘画的写实方式☀《思想战线》2017年第5期                                               历史学☀邱永志 | 论明前期白银的“双轨”流通及其内涵☀杨志芳 | 清代、民国云南买卖契约中“第三方群体”研究☀《思想战线》2017年第5期                                               经济学☀黄　淳，易定红 | 理性选择、历史范畴与中国政治经济学理论的综合建构☀王守义 | 论积累的社会结构理论的全球化发展与演变☀《思想战线》2017年第5期                                               社会学☀钱霖亮 | 另类的“小皇帝”：福利院儿童的零食消费和抚育政治☀《思想战线》2017年第5期                                               政治学☀周平 | “亨廷顿之忧”发出了一个严重的警示☀高永久，郝龙 | 民族问题的现代治理：概念与特征☀《思想战线》2017年第5期                                        民族学与人类学（下）☀李志农，顿　云 | 云南藏区和谐民族关系构建内源性动力研究——以迪庆藏民族发展演变为分析视角☀王传发 | 中国少数民族教育优惠性差别待遇研究——兼从反向歧视的视角分析少数民族高考加分政策☀段　颖 | 马来西亚的多元文化、国家建设与族群政治☀《思想战线》2017年第5期                                        民族学与人类学（上）☀马翀炜 | 遭遇石头：民俗旅游村的纯然物、使用物与消费符号☀谭同学 | 多重宇宙论并接的交互主体性阐释——兼论“做”民族志☀李　菲 | 水资源、水政治与水知识：当代国外人类学江河流域研究的三个面向☀罗　布 | 吴三桂与五世达赖喇嘛——清初西南边疆多元关系之一角☀《思想战线》2017年第5期 目录
9,2017,10,2017-10,思想战线,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,441.0,220.5,0.0,336.0,0.0,0.0,0.0,0.0,《思想战线》2017年第5期                                         非物质文化遗产研究☀程小敏，于干千 | 饮食类非物质文化遗产的“嵌入式”传承与精品化发展——以云南过桥米线为例
